active,location_id,location_name,location_name_fr,operated_by,operated_by_fr,city,address,address_fr,postal_code,province,latitude,longitude,phu_id,phu,phu_fr,phone,website,monday,tuesday,wednesday,thursday,friday,saturday,sunday,after_hours,appointments,walk_ins,drive_through,children_under_2,accessible,temporarily_closed,pharmacy,community_lab,assessment_centre,email,online_appointments,phone_appointments,symptomatic,general_population,age_threshold,weeks_pregnant,french_language_services,asl_interpretation,first_nations,free_parking,paid_parking,public_transit,additional_information,additional_information_fr
Yes,217,The Medicine Shoppe Pharmacy,,Retail Banner Group,,Ottawa,"5303 Canotek Road, Unit 19","5303 Canotek Road, Unité 19",K1J 9M1,ON,45.4529502,-75.588505,,Ottawa Public Health,Bureau de santé publique d'Ottawa,613-745-5905,https://www.medicineshoppe.ca/en/ontario/ottawa/the-medicine-shoppe-pharmacy-143-7009763,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,,,,Yes,No,,,,,Yes,,,,,Yes,,,,,,,,,,,Call this location to make an appointment.,Appelez cet emplacement pour prendre rendez-vous.
Yes,218,Village Square Pharmacy,,Retail Banner Group,,Scarborough,2942 Finch Avenue East,2942 av Finch E,M1W 2T4,ON,43.7943595,-79.329445,,Toronto Public Health,Bureau de santé de Toronto,,https://www.guardian-ida-pharmacies.ca/en/ontario/scarborough/village-square-pharmacy-7005106,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-15:00,,,Yes,No,,,,,Yes,,,,,Yes,,,,,,,,,,,Call this location to make an appointment.,Appelez cet emplacement pour prendre rendez-vous.
Yes,219,Rexall,,Rexall,,Orleans,1615 Orleans Boulevard,1615 boul Orleans,K1C 7E2,ON,45.4604249,-75.524721,,Ottawa Public Health,Bureau de santé publique d'Ottawa,,https://www.rexall.ca/storelocator/store/95,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,,Yes,No,,,,,Yes,,,,rexall.ca/covid19test,,,,2y,,,,,,,,Call this location to make an appointment.,Appelez cet emplacement pour prendre rendez-vous.
Yes,220,Rexall,,Rexall,,Scarborough,4459 Kingston Road,4459 Kingston Road,M1E 2N7,ON,43.7686389,-79.187367,,Toronto Public Health,Bureau de santé de Toronto,,https://www.rexall.ca/storelocator/store/109,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,09:00-18:00,09:00-18:00,,Yes,No,,,,,Yes,,,,rexall.ca/covid19test,,,,2y,,,,,,,,Call this location to make an appointment.,Appelez cet emplacement pour prendre rendez-vous.
Yes,221,Rexall,,Rexall,,Weston,250 Wincott Drive,250 Wincott Drive,M9R 2R5,ON,43.67961,-79.546611,,Toronto Public Health,Bureau de santé de Toronto,,https://www.rexall.ca/storelocator/store/0869/,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,,Yes,No,,,,,Yes,,,,rexall.ca/covid19test,,,,2y,,,,,,,,Call this location to make an appointment.,Appelez cet emplacement pour prendre rendez-vous.
Yes,222,Rexall,,Rexall,,Brampton,"545 Steeles Avenue West, Unit A01","545 av Steeles O, Unité A01",L6Y 4E7,ON,43.6547754,-79.743931,,Peel Public Health,Bureau de santé de la région de Peel,,https://www.rexall.ca/storelocator/store/980,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,,Yes,No,,,,,Yes,,,,rexall.ca/covid19test,,,,2y,,,,,,,,Call this location to make an appointment.,Appelez cet emplacement pour prendre rendez-vous.
Yes,223,Rexall,,Rexall,,Toronto,901 Eglinton Avenue West,901 av Eglinton O,M6C 2C1,ON,43.7004107,-79.427075,,Toronto Public Health,Bureau de santé de Toronto,,https://www.rexall.ca/storelocator/store/3012/,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,,Yes,No,,,,,Yes,,,,rexall.ca/covid19test,,,,2y,,,,,,,,Call this location to make an appointment.,Appelez cet emplacement pour prendre rendez-vous.
Yes,224,Rexall,,Rexall,,Markham,90 Copper Creek Drive,90 Copper Creek Drive,L6B 0P2,ON,43.8671934,-79.228814,,York Region Public Health Services,Bureau de santé publique de la région de York,,https://www.rexall.ca/storelocator/store/6933,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,09:00-19:00,09:00-19:00,,Yes,No,,,,,Yes,,,,rexall.ca/covid19test,,,,2y,,,,,,,,Call this location to make an appointment.,Appelez cet emplacement pour prendre rendez-vous.
Yes,225,Shoppers Drug Mart,,Shoppers,,St. Catharines,"286 Bunting Road, Unit 22","286 Bunting Rd, Unité 22",L2M 7S5,ON,43.178693,-79.209683,,Niagara Region Public Health Department,Service de santé publique régionale de Niagar,905-688-6733,https://covid-19.shoppersdrugmart.ca/en,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
Yes,226,Shoppers Drug Mart,,Shoppers,,Niagara Falls,"5175 Victoria Avenue, Unit 1","5175 av Victoria, Unité 1",L2E 4E4,ON,43.099437,-79.074375,,Niagara Region Public Health Department,Service de santé publique régionale de Niagara,905-356-5096,https://covid-19.shoppersdrugmart.ca/en,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
Yes,227,Shoppers Drug Mart,,Shoppers,,London,395 Southdale Road East,395 Southdale Rd E,N6E 1A2,ON,42.941387,-81.2440769,,Middlesex-London Health Unit,Bureau de santé de Middlesex-London,519-685-1160,https://covid-19.shoppersdrugmart.ca/en,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
Yes,228,Shoppers Drug Mart,,Shoppers,,London,3090 Colonel Talbot Road,3090 Colonel Talbot Rd,N6P 0B3,ON,42.934354,-81.3165789,,Middlesex-London Health Unit,Bureau de santé de Middlesex-London,519-652-9083,https://covid-19.shoppersdrugmart.ca/en,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
Yes,229,Shoppers Drug Mart,,Shoppers,,London,603 Fanshawe Park Road West,603 Fanshawe Park Road O,N6G 5B3,ON,43.019914,-81.310375,,Middlesex-London Health Unit,Bureau de santé de Middlesex-London,519-657-9973,https://covid-19.shoppersdrugmart.ca/en,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
Yes,230,Shoppers Drug Mart,,Shoppers,,Kitchener,235 Ira Needles Boulevard,235 boul Ira Needles,N2N 0B2,ON,43.424352,-80.5533021,,"Region of Waterloo, Public Health",Bureau de santé publique de la région de Waterloo,519-744-4001,https://covid-19.shoppersdrugmart.ca/en,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
Yes,231,Shoppers Drug Mart,,Shoppers,,Waterloo,"550 King Street North, Major 4A","550 rue King N, Major 4A",N2L 5W6,ON,43.497637,-80.5252549,,"Region of Waterloo, Public Health",Bureau de santé publique de la région de Waterloo,519-886-6130,https://covid-19.shoppersdrugmart.ca/en,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
Yes,232,Shoppers Drug Mart,,Shoppers Drug Mart,,Windsor,3100 Howard Avenue,3100 av Howard,N8X 3Y8,ON,42.273219,-83.0019906,,Windsor-Essex County Health Unit,Bureau de santé du comtè de Windsor-Essex,519-969-4523,https://covid-19.shoppersdrugmart.ca/en,09:00-20:00,09:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
Yes,233,Shoppers Drug Mart,,Shoppers Drug Mart,,Windsor,7720 Tecumseh Road East,7720 Tecumseh Road E,N8T 1E9,ON,42.314861,-82.9348395,,Windsor-Essex County Health Unit,Bureau de santé du comtè de Windsor-Essex,519-945-2371,https://covid-19.shoppersdrugmart.ca/en,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
Yes,234,Shoppers Drug Mart,,Shoppers Drug Mart,,Windsor,1760 Huron Church Road,1760 Huron Church Road,N9C 2L4,ON,42.284426,-83.0556402,,Windsor-Essex County Health Unit,Bureau de santé du comtè de Windsor-Essex,519-253-5653,https://covid-19.shoppersdrugmart.ca/en,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
Yes,235,Shoppers Drug Mart,,Shoppers,,Cambridge,1500 King Street East,1500 rue King E,N3H 3R5,ON,43.389663,-80.3465977,,"Region of Waterloo, Public Health",Bureau de santé publique de la région de Waterloo,519-653-9700,https://covid-19.shoppersdrugmart.ca/en,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
Yes,236,Shoppers Drug Mart,,Shoppers,,Chatham,416 St. Clair Street,416 rue St. Clair,N7L 3K5,ON,42.415016,-82.2015738,,Chatham-Kent Health Unit,Bureau de santé de Chatham-Kent,519-352-3200,https://covid-19.shoppersdrugmart.ca/en,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
Yes,237,Shoppers Drug Mart,,Shoppers,,Sarnia,2600 Lakeshore Road,2600 Lakeshore Rd,N0N 1C0,ON,43.028211,-82.2557008,,Lambton Health Unit,Bureau de santé de Lambton,519-869-4224,https://covid-19.shoppersdrugmart.ca/en,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
Yes,238,Shoppers Drug Mart,,Shoppers,,Sarnia,1206 Michigan Avenue,1206 av Michigan,N7S 6M7,ON,43.000351,-82.3645663,,Lambton Health Unit,Bureau de santé de Lambton,519-541-9064,https://covid-19.shoppersdrugmart.ca/en,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
Yes,239,Shoppers Drug Mart,,Shoppers,,St. Thomas,107 Edward Street,107 rue Edward,N5P 1Y8,ON,42.785215,-81.175989,,Southwestern Public Health,Bureau de santé publique du Sud-Ouest,519-633-4402,https://covid-19.shoppersdrugmart.ca/en,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
Yes,240,Shoppers Drug Mart,,Shoppers,,Brantford,320 Colborne Street West,320 rue Colborne O,N3T 1M2,ON,43.129665,-80.2867931,,Brant County Health Unit,Bureau de santé du comtè de Brant,519-759-8133,https://covid-19.shoppersdrugmart.ca/en,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
Yes,241,Shoppers Drug Mart,,Shoppers,,Stratford,511 Huron Street,511 rue Huron,N5A 5T8,ON,43.379241,-81.0023119,,Huron Perth Health Unit,Bureau de santé de Huron Perth,519-271-9195,https://covid-19.shoppersdrugmart.ca/en,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
Yes,242,Shoppers Drug Mart,,Shoppers,,Woodstock,333 Dundas Street,333 rue Dundas,N4S 1B5,ON,43.129747,-80.7626478,,Southwestern Public Health,Southwestern Public Health,519-537-3491,https://covid-19.shoppersdrugmart.ca/en,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
Yes,243,Glen Cade Pharmacy,,Independent,,Etobicoke,290 The West Mall,290 The West Mall,M9C 1C6,ON,43.63484,-79.5627,,Toronto Public Health,Bureau de santé de Toronto,416-622-2111,https://glencadepharmacy.ca/,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-17:00,11:00-16:00,,Yes,No,,,,,Yes,,,,,Yes,,,,,,,,,,,,
Yes,244,Vanier Pharmacy,,Independent,,Ottawa,"355 Montreal Road, Unit 101","355 Montreal Road, Unité 101",K1L 8H3,ON,45.4384366,-75.655478,,Ottawa Public Health,Bureau de santé publique d'Ottawa,888-826-8299,http://www.vanierpharmacy.ca,09:00-18:00,09:00-18:00,09:00-20:00,09:00-18:00,09:00-18:00,09:00-18:00,,,Yes,No,,,,,Yes,,,,,Yes,,,4y,,,,,,,,,
Yes,245,Shoppers Drug Mart,,Shoppers,,Oshawa,784 Taunton Road East,784 Taunton Road Est,L1K 1B7,ON,43.939923,-78.851447,,Durham Region Health Department,Service de santé de la région de Durham,905-435-0305,https://covid-19.shoppersdrugmart.ca/en,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
Yes,246,Shoppers Drug Mart,,Shoppers,,Ajax,95 Williamson Drive West,95 Williamson Drive Ouest,L1T 0K9,ON,43.884544,-79.045997,,Durham Region Health Department,Service de santé de la région de Durham,905-428-3572,https://covid-19.shoppersdrugmart.ca/en,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,09:00-22:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
Yes,247,Shoppers Drug Mart,,Shoppers,,Whitby,910 Dundas Street West,"910, rue Dundas Ouest",L1P 1P7,ON,43.876503,-78.962747,,Durham Region Health Department,Service de santé de la région de Durham,905-430-7550,https://covid-19.shoppersdrugmart.ca/en,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,10:00-22:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
Yes,248,Shoppers Drug Mart,,Shoppers,,Kingston,775 Strand Boulevard,"775, boulevard Strand",K7P 2S7,ON,44.251776,-76.5932,,"Kingston, Frontenac and Lennox & Addington Health Unit",Bureau de santé de Kingston,613-384-7477,https://covid-19.shoppersdrugmart.ca/en,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
Yes,249,Shoppers Drug Mart,,Shoppers Drug Mart,,Kingston,1201 Division Street,"1201, rue Division",K7K 6X4,ON,44.265649,-76.4966,,"Kingston, Frontenac and Lennox & Addington Health Unit",Bureau de santé de Kingston,613-546-3544,https://covid-19.shoppersdrugmart.ca/en,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
Yes,250,Shoppers Drug Mart,,Shoppers,,Belleville,150 Sidney Street,"150, rue Sidney",K8P 5E2,ON,44.158991,-77.398424,,Hastings and Prince Edward Counties Health Unit,Bureau de santé des comtès d'Hastings et de Prince Edward,613-962-3406,https://covid-19.shoppersdrugmart.ca/en,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
Yes,251,Shoppers Drug Mart,,Shoppers,,Peterborough,741 Lansdowne Street West,"741, rue Lansdowne Ouest",K9J 1Z2,ON,44.284028,-78.334799,,Peterborough Public Health,Bureau de santé du Peterborough,705-748-6141,https://covid-19.shoppersdrugmart.ca/en,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
Yes,252,Shoppers Drug Mart,,Shoppers,,Brampton,8965 Chinguacousy Road,8965 Chinguacousy Road,L6Y 0J2,ON,43.665987,-79.779806,,Peel Public Health,Bureau de santé de la région de Peel,905-454-1620,https://covid-19.shoppersdrugmart.ca/en,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
Yes,253,Humber River Hospital - Church Street,,Humber River Hospital,Hôpital Humber River,North York,200 Church Street,,M9N 1N8,ON,43.709845,-79.510333,22,Toronto Public Health,Bureau de santé de Toronto,416-243-4333,https://www.hrh.ca/covid-19/,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,09:00-17:00,09:00-17:00,,Yes,No,No,No,,,,,Yes,,https://www.hrh.ca/covid-19/,Yes,Yes,,2y,,,,,,,,"Please see the information on the Humber River Hospital website for booking appointments online, or call (416) 243-4333 for general inquiries, information about booking an appointment or accessing your test results.",
Yes,254,Shoppers Drug Mart,,Shoppers,,Brampton,10970 Airport Road,10970 Airport Road,L6R 0E1,ON,43.781747,-79.749869,,Peel Public Health,Bureau de santé de la région de Peel,905-793-0308,https://covid-19.shoppersdrugmart.ca/en,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
Yes,255,Thorncliffe Park Temporary Testing Site,,TNO Youth Centre,,Toronto,"45 Overlea Boulevard, Unit 108A",,M4H 1C3,ON,43.705989,-79.346028,22,Toronto Public Health,,647-477-1640,https://ethp.ca/main/covid19-testing,13:00-19:00,13:00-19:00,13:00-19:00,13:00-19:00,13:00-19:00,13:00-19:00,13:00-19:00,,Yes,Yes,No,,,,,,Yes,,,Yes,Yes,,,,,,,,,,"For local residents of all ages. May 3-5, 10-12, 17-19, 24-26 and 31 (every Monday to Wednesday) from 1–7 p.m. Last test at 6:45 p.m. Testing may finish earlier depending on client volumes. Drop-ins available. Appointments can also be booked at this location by calling 647-477-1640.",
Yes,256,Shoppers Drug Mart,,Shoppers,,Mississauga,5033 Hurontario Street,"5033, rue Hurontario",L4Z 3X7,ON,43.608005,-79.652364,,Peel Public Health,Bureau de santé de la région de Peel,905-890-1313,https://covid-19.shoppersdrugmart.ca/en,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
Yes,257,Downtown Oshawa COVID-19 Assessment Centre,,Parking Garage,,Oshawa,1 Mary Street North,,L1G 7W8,ON,43.899,-78.860461,12,Durham Region Health Department,Service de santé de la région de Durham,,https://www.lakeridgehealth.on.ca/en/patientsandvisitors/novel-coronavirus-2019-ncov.asp,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,05:00-15:00,09:00-15:00,,Yes,No,No,Yes,,,,,Yes,,covidswab.lh.ca,,Yes,,1y,,,,,,,,"Located in the parking garage on the north-east corner at Mary St. & King St. E. on the ground floor of the parking garage. 
Paid parking in parking garage or on street.
Near public transit.
Accommodates wheelchairs and mobility devices.

 Please complete the online registration form at http://www.lakeridgehealth.on.ca/ Patients will be called or emailed with an appointment time.",
Yes,258,Shoppers Drug Mart,,Shoppers Drug Mart,,Etobicoke,2206 Lake Shore Boulevard West,"2206, boulevard Lake Shore Ouest",M8V 1A4,ON,43.622862,-79.481943,,Toronto Public Health,Bureau de santé de Toronto,416-259-1330,https://covid-19.shoppersdrugmart.ca/en,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
Yes,259,Shoppers Drug Mart,,Shoppers,,Markham,8601 Warden Avenue,"8601, avenue Warden",L3R 0B5,ON,43.857558,-79.331709,,York Region Public Health Services,Service de santé de la région de York,905-479-0772,https://covid-19.shoppersdrugmart.ca/en,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
Yes,260,Norfolk General Hospital Assessment Centre,,Norfolk General Hospital,,Simcoe,365 West Street,,N3Y 1T7,ON,42.835299,-80.314353,,Haldimand-Norfolk Health Unit,,519-426-0130 ext. 2234,http://www.ngh.on.ca,08:00-16:00,08:00-16:00,08:00-16:00,,08:00-16:00,08:00-16:00,,,Yes,Yes,Yes,Yes,,,,,Yes,,https://portal.healthmyself.net/norfolkgeneralhospital/forms/mzP,,Yes,,0m,,,,,Yes,,,Enter via Robinson St and drive up to front doors via posted signage.  Parking is free. CLOSEDstatutory holidays,
Yes,261,North Grenville COVID-19 Assessment Centre,,Kemptville District Hospital,,Kemptville,15 Campus Drive,,K0G 1J0,ON,45.007208,-75.638478,,"Leeds, Grenville and Lanark District Health Unit",,,https://www.northgrenville.ca/news/1327-new-covid-19-testing-assessment-centre-opens-in-kemptville,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,,,,Yes,Yes,No,No,,,,,Yes,,,,Yes,,2y,,,,,,,,"Bell Hall Building.  

Appointments booked manually when patients come to screening kiosk. Upon meeting the guideline criteria, patients are given a time slot ticket and a registration form with an appointment time window.",
Yes,262,Shoppers Drug Mart,,Shoppers,,Woodbridge,5100 Rutherford Road,5100 Rutherford Road,L4H 2J2,ON,43.817324,-79.602129,,York Region Public Health Services,Service de santé de la région de York,905-893-2866,https://covid-19.shoppersdrugmart.ca/en,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
Yes,263,Scarborough Health Network - General Hospital,Scarborough Health Network - General Hospital,Scarborough Health Network - General Hospital,Scarborough Health Network - General Hospital,Scarborough,3050 Lawrence Avenue East,,M1P 2V5,ON,43.756857,-79.246924,22,Toronto Public Health,Bureau de santé de Toronto,416-495-2601,https://shn.ca/cold-flu-covid19-clinic/,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,,,Yes,No,No,Yes,,,,,Yes,,https://shn.ca/cold-flu-covid19-clinic/,,Yes,,6m,,,,,,,,"This site is now a Cold/Flu/COVID-19 Clinic  https://shn.ca/cold-flu-covid19-clinic/
Off of Lawrence Ave. outside of the hospital building, on the South side near the ambulance bay. Please follow the directions on-site. If you are driving, please park in the parking garage first. For general information, please call 416-495-2601",
